,penalty,distance,damage
0,4.396257564896144,60.374243510385604,0.0
1,3.9839447352769413,101.60552647230585,0.0
2,4.263233889790394,73.67661102096064,0.0
3,3.4601554404401087,153.98445595598918,0.0
4,4.431409844724823,56.85901552751772,0.0
5,3.79349275842645,120.65149249016984,0.0009040929144248366
6,4.168104973100884,83.18950268991162,0.0
7,3.7418434770522517,125.82164536676297,0.007034908048808575
8,3.476271665114404,152.37283348855962,0.0
9,3.709218833343866,129.07811666561344,0.0
10,4.135994929203881,86.40050707961201,0.0
11,4.168413625345597,83.15863746544034,0.0
12,3.745070875689889,125.6596631235775,0.16275694966316223
13,3.2112358915699653,199.07185279222904,20.833866119384766
14,3.6303315407976338,136.96684592023664,0.0
15,4.6685554624389916,33.144453756100845,0.0
