,penalty,distance,damage
0,2.175220846604787,283.5510410447964,1.6112514734268188
1,32.74428787709299,253.19664620283785,3222.069549560547
2,27.27719458494363,159.76866836551616,3371.6490783691406
3,4.070978462689584,92.90215373104161,0.0
4,4.429889374987925,57.01106250120755,0.0
5,4.095693759150179,90.4306240849821,0.0
6,4.218285501120264,164.5384250350337,67.4969711303711
7,0.9509409412868497,404.90590587131504,0.0
8,63.682391340571044,170.36649086835297,5181.843017578125
9,4.604510551112006,39.548944888799404,0.0
10,3.83483299938191,124.27239965721502,8.082450866699219
11,4.936762545207707,6.323745479229328,0.0
12,3.4145373092283977,158.7573983138909,0.30923134088516235
13,4.433999872048846,67.2267871047811,12.163594245910645
14,15.326393328787717,71.08617664123123,1080.3188552856445
15,2.5803472329122266,247.43953486618202,6.565252304077148
